Brand,AgeOfCar,OdoMeterReading,FuelType,NoOfOwners,Broker,Direct Owner,Trustmark Broker,Manual,Automatic,Price
26,8,-0.1332750198666852,4,0.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
10,15,0.7243813012988068,4,0.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
3,13,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6609459459459459
3,11,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,13,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
17,16,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
25,12,-0.004626571691861379,1,0.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
18,8,-0.43401220888336495,1,0.0,0.0,0.0,1.0,0.0,1.0,8.22072072072072
18,7,-0.7121930366533923,4,0.0,1.0,0.0,0.0,0.0,1.0,3.8288288288288292
18,15,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
19,5,-1.2053454213235502,1,0.0,1.0,0.0,0.0,1.0,0.0,42.56756756756757
17,7,-0.3262476921289209,1,0.0,1.0,0.0,0.0,0.0,1.0,6.3626126126126135
18,16,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.4504504504504504
8,11,-0.6049859965077058,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,8,-0.3691305081871955,4,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
17,4,-1.0981383811778638,1,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
18,9,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
25,7,0.47716186672285377,1,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
17,10,-0.8837243008864907,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,7,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,9.90990990990991
10,3,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
10,17,0.9387953815901798,4,4.0,0.0,1.0,0.0,0.0,1.0,0.5630630630630631
25,12,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,0.7882882882882883
25,4,-0.7121930366533923,1,0.0,0.0,1.0,0.0,0.0,1.0,15.540540540540542
8,12,-0.9909313410321773,4,0.0,1.0,0.0,0.0,0.0,1.0,2.7590090090090094
8,9,0.044538576918950454,1,2.0,1.0,0.0,0.0,0.0,1.0,2.9842342342342345
25,6,-1.0681204099370716,1,0.0,0.0,1.0,0.0,0.0,1.0,13.288288288288289
10,14,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,16,-0.1332750198666852,4,4.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
8,9,-0.3691305081871955,1,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
17,11,-0.2705000312531639,1,0.0,1.0,0.0,0.0,0.0,1.0,7.781531531531533
25,3,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
18,18,-0.690751628624255,4,0.0,1.0,0.0,0.0,0.0,1.0,1.1824324324324327
5,9,-0.1761578359249598,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
3,9,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
3,11,0.03825624436641322,1,0.0,1.0,0.0,0.0,0.0,1.0,1.5653153153153154
10,18,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
8,6,-1.0123727490613146,4,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
9,9,0.2955531407160608,1,0.0,1.0,0.0,0.0,0.0,1.0,5.349099099099099
17,10,-0.08610392220258313,1,0.0,1.0,0.0,0.0,0.0,1.0,3.434684684684685
18,12,1.367623542172926,1,2.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
10,12,-0.3476891001580582,4,2.0,0.0,1.0,0.0,1.0,0.0,3.7162162162162167
23,6,-1.0766969731487264,4,0.0,0.0,1.0,0.0,0.0,1.0,3.3220720720720722
25,14,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
25,12,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
17,7,-0.21904065198323439,1,0.0,1.0,0.0,0.0,0.0,1.0,6.531531531531532
10,14,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
25,10,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,4.054054054054054
10,4,0.2955531407160608,4,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,18,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5067567567567568
18,12,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
9,8,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
17,7,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,4.617117117117117
25,10,-0.8199575534078364,4,0.0,0.0,1.0,0.0,0.0,1.0,0.4279279279279279
9,4,-1.333993869498374,4,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
18,8,-0.6693102205951177,4,0.0,1.0,0.0,0.0,0.0,1.0,2.6013400900900905
10,11,-0.476337548332882,4,0.0,0.0,1.0,0.0,0.0,1.0,3.490990990990991
18,18,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
17,6,0.10258046845382512,1,0.0,1.0,0.0,0.0,0.0,1.0,4.054054054054054
26,17,5.012662907126267,1,0.0,0.0,1.0,0.0,0.0,1.0,2.3648536036036036
25,14,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,0.8220720720720721
17,5,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
10,6,-0.9932898959153823,4,0.0,1.0,0.0,0.0,1.0,0.0,5.968468468468469
10,7,0.04947010076565203,4,0.0,1.0,0.0,0.0,0.0,1.0,6.081081081081082
18,12,-0.6244762364061917,4,0.0,0.0,1.0,0.0,0.0,1.0,2.3085585585585586
26,9,1.6892446626099855,1,2.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
25,17,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,0.28153153153153154
3,10,1.153209461881553,1,2.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,24,-0.6693102205951177,4,2.0,0.0,1.0,0.0,0.0,1.0,0.4504504504504504
18,8,-1.164220800723665,4,0.0,0.0,0.0,1.0,0.0,1.0,6.813063063063064
9,5,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,9.90990990990991
25,10,1.4748305823186123,1,2.0,1.0,0.0,0.0,0.0,1.0,2.1396396396396398
5,5,-0.8837243008864907,4,0.0,0.0,1.0,0.0,1.0,0.0,3.1531531531531534
1,8,1.3170861434482493,1,0.0,1.0,0.0,0.0,1.0,0.0,19.48198198198198
8,9,-0.4977789563620193,4,0.0,1.0,0.0,0.0,0.0,1.0,3.7162162162162167
18,9,0.5099672210074339,4,0.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
26,8,-0.4246208721666028,1,0.0,0.0,1.0,0.0,0.0,1.0,16.666666666666664
18,3,-1.3961739527828723,4,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
18,7,-1.2674397389759318,4,0.0,0.0,0.0,1.0,0.0,1.0,7.31981981981982
27,6,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,6.25
10,9,-0.6145274230806719,4,0.0,1.0,0.0,0.0,0.0,1.0,3.1531531531531534
17,16,0.7243813012988068,1,4.0,0.0,1.0,0.0,0.0,1.0,3.941441441441442
9,7,0.8407867054889933,4,0.0,1.0,0.0,0.0,0.0,1.0,6.666666666666667
17,14,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
18,11,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,2.3085585585585586
10,5,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
3,10,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,2.1396396396396398
25,15,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
9,5,-0.7850938239524592,4,0.0,1.0,0.0,0.0,0.0,1.0,13.288288288288289
18,4,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,3.603603603603604
9,8,0.810146933415356,1,2.0,0.0,1.0,0.0,0.0,1.0,4.504504504504505
17,5,-0.9909313410321773,1,0.0,0.0,1.0,0.0,0.0,1.0,12.162162162162163
17,3,-0.8837243008864907,1,0.0,1.0,0.0,0.0,0.0,1.0,15.540540540540542
18,17,-0.4548961403037447,4,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,11,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,2.3085585585585586
18,14,0.5152418073826016,4,4.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
25,13,1.3247407261146513,4,0.0,0.0,1.0,0.0,0.0,1.0,0.8671171171171171
18,15,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0698085585585586
15,5,0.03825624436641322,4,0.0,0.0,1.0,0.0,1.0,0.0,44.81981981981983
18,10,-0.1332750198666852,1,2.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
10,12,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,2.2522522522522523
18,7,0.40276018086174736,1,0.0,0.0,1.0,0.0,0.0,1.0,9.008997747747749
23,3,-1.398318093585786,4,3.0,1.0,0.0,0.0,0.0,1.0,5.867117117117117
23,10,-1.398318093585786,1,2.0,1.0,0.0,0.0,0.0,1.0,4.842342342342342
10,5,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,2.533783783783784
10,15,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
17,11,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,6.306306306306307
24,6,-0.5621031804494312,1,0.0,0.0,1.0,0.0,1.0,0.0,8.22072072072072
10,10,-0.6049859965077058,4,0.0,1.0,0.0,0.0,1.0,0.0,3.490990990990991
18,4,-0.9480485249739027,1,0.0,0.0,1.0,0.0,1.0,0.0,7.9391891891891895
17,7,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
21,10,0.2526703246577862,1,0.0,1.0,0.0,0.0,0.0,1.0,2.3085585585585586
25,13,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
26,7,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,14.414414414414415
18,4,-0.8837243008864907,4,0.0,0.0,1.0,0.0,1.0,0.0,6.25
10,6,-0.9932898959153823,4,0.0,1.0,0.0,0.0,1.0,0.0,5.968468468468469
8,7,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,4.054054054054054
18,16,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5968468468468469
10,12,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,1.4301801801801803
21,10,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,9,-0.11183361183754789,4,0.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
10,11,-0.35146278797118635,4,0.0,1.0,0.0,0.0,0.0,1.0,2.3648536036036036
10,11,0.5099672210074339,1,2.0,0.0,1.0,0.0,0.0,1.0,3.2882882882882885
10,12,1.2604165020272393,1,4.0,0.0,1.0,0.0,0.0,1.0,2.702702702702703
17,5,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,5.5180067567567574
17,14,1.9036587429013585,1,4.0,0.0,1.0,0.0,1.0,0.0,2.871621621621622
18,23,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,0.4504504504504504
9,11,-0.4120133242454701,4,0.0,1.0,0.0,0.0,0.0,1.0,2.871621621621622
1,9,0.9387953815901798,1,2.0,0.0,1.0,0.0,1.0,0.0,12.725225225225225
1,15,0.08113906042468783,4,4.0,0.0,1.0,0.0,1.0,0.0,7.094594594594595
3,11,-1.1624626052652756,4,0.0,0.0,1.0,0.0,0.0,1.0,1.5202702702702704
25,13,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
18,5,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
3,10,0.5935887123210694,1,2.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
27,8,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
8,4,-0.8837243008864907,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
27,12,1.796451702755672,1,0.0,0.0,1.0,0.0,0.0,1.0,2.702702702702703
8,6,-0.47468655991463843,4,0.0,1.0,0.0,0.0,1.0,0.0,6.193693693693694
18,14,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
18,3,1.153209461881553,4,0.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
18,4,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
26,15,0.18834610057037432,4,2.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
26,11,-0.3476891001580582,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,9,0.28161622549712156,1,2.0,0.0,1.0,0.0,0.0,1.0,4.662162162162162
18,4,-1.1217239300099147,4,0.0,0.0,1.0,0.0,0.0,1.0,5.292792792792794
25,11,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,1.8581081081081083
17,11,-0.2705000312531639,1,0.0,1.0,0.0,0.0,0.0,1.0,7.781531531531533
9,10,-0.2833648760706463,1,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
9,6,1.0674438297650037,1,0.0,0.0,1.0,0.0,0.0,1.0,7.207207207207207
10,15,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
12,11,-0.3476891001580582,1,2.0,0.0,1.0,0.0,1.0,0.0,20.045045045045043
25,21,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
17,27,-0.1332750198666852,1,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,9,-0.5406617724202939,4,0.0,1.0,0.0,0.0,0.0,1.0,3.3220720720720722
8,6,-1.187506169843308,4,0.0,1.0,0.0,0.0,0.0,1.0,5.743243243243244
27,10,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,4.842342342342342
15,5,0.03825624436641322,1,0.0,0.0,1.0,0.0,1.0,0.0,44.81981981981983
17,11,-0.1282148475718088,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
10,4,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
10,14,-0.8272690735457722,4,0.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
18,8,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
27,12,5.269959803475915,1,4.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
18,6,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,8,0.7243813012988068,1,0.0,1.0,0.0,0.0,0.0,1.0,5.405405405405406
10,12,0.12402187648296242,1,4.0,1.0,0.0,0.0,0.0,1.0,2.1396396396396398
10,7,-0.8622828928573534,4,0.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
3,14,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
18,15,-0.7942493051809008,4,0.0,1.0,0.0,0.0,0.0,1.0,1.7454954954954958
18,15,1.153209461881553,4,2.0,0.0,1.0,0.0,0.0,1.0,0.731981981981982
10,7,-0.7765172607408042,4,0.0,0.0,1.0,0.0,0.0,1.0,3.603603603603604
25,3,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,9.121621621621623
21,11,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,16,0.2955531407160608,4,2.0,0.0,1.0,0.0,0.0,1.0,1.5765765765765767
17,7,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
25,13,0.6386156691822577,1,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
10,10,-0.7979586687699415,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
25,5,-1.1796157316885856,4,0.0,0.0,1.0,0.0,0.0,1.0,6.193693693693694
18,10,1.582037622464299,1,2.0,0.0,1.0,0.0,0.0,1.0,3.040540540540541
25,13,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
18,12,-0.5621031804494312,4,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
10,7,-0.2919414392823012,1,0.0,0.0,1.0,0.0,0.0,1.0,5.79954954954955
10,3,-1.333993869498374,4,0.0,0.0,1.0,0.0,1.0,0.0,6.981981981981982
10,8,0.2955531407160608,1,2.0,0.0,1.0,0.0,0.0,1.0,8.38963963963964
10,20,-0.1975992439540971,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6193693693693694
10,7,0.40276018086174736,1,0.0,0.0,1.0,0.0,0.0,1.0,12.736486486486488
18,5,-0.9909313410321773,4,0.0,0.0,1.0,0.0,0.0,1.0,8.783783783783784
10,16,-0.24048206001237168,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5630630630630631
17,18,1.153209461881553,1,4.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
3,14,1.367623542172926,1,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
10,3,-1.2632372230022209,4,0.0,0.0,1.0,0.0,0.0,1.0,5.912162162162162
10,5,-0.9909313410321773,4,2.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
10,8,0.08113906042468783,1,0.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
10,10,-0.27264417205607766,4,4.0,0.0,1.0,0.0,0.0,1.0,2.240990990990991
18,7,-0.5621031804494312,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
9,16,-0.261923468041509,4,2.0,0.0,1.0,0.0,1.0,0.0,2.027027027027027
18,6,1.153209461881553,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
18,12,-0.8090867595370638,4,0.0,1.0,0.0,0.0,0.0,1.0,2.702702702702703
18,4,-0.86485586182085,4,0.0,0.0,1.0,0.0,0.0,1.0,2.927927927927928
18,7,-0.8837243008864907,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,17,0.00626566358694037,4,2.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
17,4,-0.6693102205951177,1,0.0,0.0,1.0,0.0,0.0,1.0,9.45945945945946
18,9,-0.5621031804494312,1,4.0,0.0,1.0,0.0,0.0,1.0,1.8581081081081083
17,11,0.10348100759104889,1,0.0,1.0,0.0,0.0,0.0,1.0,7.094594594594595
10,8,0.08924391265970172,4,0.0,1.0,0.0,0.0,0.0,1.0,5.686936936936937
17,4,-0.6693102205951177,1,0.0,0.0,1.0,0.0,0.0,1.0,9.45945945945946
25,8,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
25,9,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,2.4774774774774775
17,9,0.49122743038996786,1,0.0,0.0,1.0,0.0,0.0,1.0,2.9842342342342345
25,8,-0.9094539905214555,4,2.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
17,9,3.683295609319755,1,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,5,-0.905165708915628,4,0.0,0.0,1.0,0.0,1.0,0.0,4.504504504504505
10,22,-0.1332750198666852,4,4.0,0.0,1.0,0.0,0.0,1.0,0.3941441441441441
25,12,-0.49503445613428976,1,0.0,1.0,0.0,0.0,0.0,1.0,2.150900900900901
26,8,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,14.414414414414415
18,13,0.7243813012988068,1,2.0,0.0,1.0,0.0,0.0,1.0,1.801801801801802
10,9,-0.7445481213693605,4,0.0,0.0,1.0,0.0,0.0,1.0,3.6148648648648654
18,9,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,5.18018018018018
6,9,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,13,0.9387953815901798,1,2.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
10,12,-0.23687990346347662,4,2.0,0.0,1.0,0.0,0.0,1.0,3.941441441441442
18,4,-1.2482282373818248,4,0.0,0.0,1.0,0.0,0.0,1.0,5.0675675675675675
7,9,-0.6153636379938082,1,0.0,0.0,1.0,0.0,0.0,1.0,3.6711711711711716
18,16,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,0.9009009009009009
1,12,2.351784170710328,1,0.0,1.0,0.0,0.0,1.0,0.0,13.175675675675677
3,13,0.08113906042468783,4,0.0,0.0,1.0,0.0,0.0,1.0,0.6756756756756757
18,4,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,5.405405405405406
18,8,-0.43401220888336495,1,0.0,0.0,0.0,1.0,0.0,1.0,8.22072072072072
25,11,1.582037622464299,1,2.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
10,18,-0.20660463532633475,4,0.0,1.0,0.0,0.0,0.0,1.0,0.6756756756756757
18,16,0.3248421040838624,4,0.0,0.0,1.0,0.0,0.0,1.0,1.1261261261261262
18,7,-1.0981383811778638,4,0.0,0.0,1.0,0.0,0.0,1.0,6.306306306306307
10,8,-0.7979586687699415,4,0.0,1.0,0.0,0.0,0.0,1.0,4.673412162162163
23,6,-1.2053454213235502,4,0.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
26,11,0.6171742611531204,1,2.0,0.0,1.0,0.0,0.0,1.0,4.504504504504505
26,6,-0.4085398161447499,1,0.0,0.0,0.0,1.0,1.0,0.0,29.054054054054053
10,6,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,5.349099099099099
10,10,0.08113906042468783,1,2.0,0.0,1.0,0.0,0.0,1.0,3.1531531531531534
18,4,-1.3125524614692368,4,0.0,0.0,1.0,0.0,0.0,1.0,6.531531531531532
18,16,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,0.9572072072072072
18,6,-0.4225839384038348,1,0.0,0.0,0.0,1.0,0.0,1.0,6.531531531531532
10,10,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,3.7162162162162167
17,6,-1.0981383811778638,1,2.0,0.0,1.0,0.0,1.0,0.0,14.977477477477478
18,4,-1.183904013294413,4,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
9,15,0.23122891662864895,4,4.0,0.0,1.0,0.0,1.0,0.0,2.1396396396396398
27,11,0.5099672210074339,1,0.0,0.0,1.0,0.0,0.0,1.0,3.096846846846847
3,9,-0.3048062840997836,1,0.0,1.0,0.0,0.0,0.0,1.0,5.968468468468469
26,10,2.8685221042125373,1,0.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
25,5,-1.0981383811778638,1,0.0,0.0,1.0,0.0,0.0,1.0,11.993243243243244
10,17,-0.004626571691861379,4,2.0,0.0,1.0,0.0,1.0,0.0,1.4076576576576578
3,11,-0.3476891001580582,1,0.0,0.0,1.0,0.0,0.0,1.0,2.027027027027027
18,12,-0.8090867595370638,4,0.0,1.0,0.0,0.0,0.0,1.0,2.702702702702703
21,9,0.20978750859951162,4,2.0,0.0,1.0,0.0,0.0,1.0,7.094594594594595
9,5,-0.9480485249739027,4,0.0,0.0,1.0,0.0,0.0,1.0,5.123873873873874
9,12,0.660057077211395,4,2.0,1.0,0.0,0.0,1.0,0.0,4.673412162162163
18,9,-0.7765172607408042,1,0.0,0.0,1.0,0.0,0.0,1.0,2.6463851351351355
18,14,15.874858773279193,4,0.0,1.0,0.0,0.0,0.0,1.0,2.5900900900900905
10,6,-0.3476891001580582,4,0.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,21,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,0.5067567567567568
8,13,0.7738466296220267,1,0.0,1.0,0.0,0.0,0.0,1.0,1.5765765765765767
18,11,-1.2482282373818248,4,0.0,0.0,1.0,0.0,0.0,1.0,2.5900900900900905
18,22,0.7243813012988068,4,2.0,0.0,1.0,0.0,0.0,1.0,0.25900900900900903
25,11,0.2955531407160608,1,4.0,0.0,1.0,0.0,0.0,1.0,1.7454954954954958
10,5,-0.7765172607408042,1,2.0,1.0,0.0,0.0,0.0,1.0,9.45945945945946
17,6,-0.7979586687699415,1,0.0,0.0,1.0,0.0,0.0,1.0,8.22072072072072
17,4,-1.2053454213235502,1,0.0,0.0,1.0,0.0,0.0,1.0,11.036036036036037
18,10,-0.5621031804494312,1,0.0,0.0,1.0,0.0,0.0,1.0,5.292792792792794
18,23,0.5099672210074339,4,2.0,0.0,1.0,0.0,0.0,1.0,0.46171171171171177
18,6,-0.7537250440058313,4,0.0,0.0,0.0,1.0,0.0,1.0,8.558558558558559
8,23,-0.5032893982255076,4,4.0,1.0,0.0,0.0,0.0,1.0,0.022522522522522542
18,13,0.08113906042468783,4,2.0,0.0,1.0,0.0,0.0,1.0,1.238738738738739
6,16,-0.3476891001580582,4,2.0,0.0,1.0,0.0,0.0,1.0,1.1824324324324327
17,5,-0.7765172607408042,1,0.0,0.0,1.0,0.0,1.0,0.0,15.540540540540542
3,9,0.23122891662864895,4,0.0,0.0,1.0,0.0,0.0,1.0,1.6891891891891895
26,8,-0.26938507803564876,1,0.0,1.0,0.0,0.0,0.0,1.0,9.358108108108109
3,12,0.20978750859951162,1,4.0,0.0,1.0,0.0,0.0,1.0,4.2792792792792795
18,14,-0.1332750198666852,4,2.0,0.0,1.0,0.0,0.0,1.0,1.463963963963964
8,11,1.9259578072516612,1,0.0,1.0,0.0,0.0,0.0,1.0,2.5900900900900905
10,13,0.5099672210074339,4,1.0,0.0,1.0,0.0,0.0,1.0,1.5202702702702704
27,10,0.11330117246839377,1,0.0,1.0,0.0,0.0,0.0,1.0,5.686936936936937
8,3,-1.3981036795054946,1,3.0,1.0,0.0,0.0,0.0,1.0,14.763513513513514
10,13,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,1.4076576576576578
18,12,-0.02606797972099868,4,0.0,1.0,0.0,0.0,0.0,1.0,2.3085585585585586
17,9,1.367623542172926,1,4.0,0.0,1.0,0.0,0.0,1.0,7.6576576576576585
1,10,-0.16543713191039114,1,0.0,1.0,0.0,0.0,1.0,0.0,14.414414414414415
10,13,0.9387953815901798,4,2.0,0.0,1.0,0.0,0.0,1.0,2.8153153153153156
17,9,0.33843595677433547,1,0.0,0.0,1.0,0.0,0.0,1.0,5.968468468468469
26,13,1.153209461881553,4,4.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
18,6,-0.9932898959153823,4,0.0,1.0,0.0,0.0,1.0,0.0,4.504504504504505
18,12,0.7243813012988068,1,0.0,0.0,1.0,0.0,0.0,1.0,3.3783783783783785
25,12,0.660057077211395,1,2.0,0.0,1.0,0.0,0.0,1.0,2.702702702702703
25,11,0.2955531407160608,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0135135135135136
